SITE_CODE,MSMT_DATE,WSE,GSE_WSE,WLM_ORG_NAME,LATITUDE,LONGITUDE,COUNTY_NAME,WELL_DEPTH,WELL_USE
382913N1213131W001,2018-07-09T00:00:00Z,-45.3,88.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-07-09T00:00:00Z,-45.3,88.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-07-09T00:00:00Z,-45.3,88.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-06-07T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-06-07T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-06-07T00:00:00Z,-44.1,87.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-04-27T00:00:00Z,-41.5,85,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-04-27T00:00:00Z,-41.5,85,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-04-27T00:00:00Z,-41.5,85,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-03-26T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-03-26T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-03-26T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-02-23T00:00:00Z,-42.4,85.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-02-23T00:00:00Z,-42.4,85.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-02-23T00:00:00Z,-42.4,85.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-01-29T00:00:00Z,-42.7,86.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-01-29T00:00:00Z,-42.7,86.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2018-01-29T00:00:00Z,-42.7,86.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-12-04T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-12-04T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-12-04T00:00:00Z,-43.7,87.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-11-08T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-11-08T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-11-08T00:00:00Z,-47.6,91.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-10-12T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-10-12T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-10-12T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-09-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-09-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-09-28T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-08-28T00:00:00Z,-46.7,90.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-08-28T00:00:00Z,-46.7,90.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-08-28T00:00:00Z,-46.7,90.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-06-14T00:00:00Z,-44.8,88.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-06-14T00:00:00Z,-44.8,88.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-06-14T00:00:00Z,-44.8,88.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-05-02T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-05-02T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-05-02T00:00:00Z,-42,85.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-04-05T00:00:00Z,-42.2,85.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-04-05T00:00:00Z,-42.2,85.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-04-05T00:00:00Z,-42.2,85.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-03-09T00:00:00Z,-42.9,86.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-03-09T00:00:00Z,-42.9,86.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-03-09T00:00:00Z,-42.9,86.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-01-24T00:00:00Z,-45.2,88.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-01-24T00:00:00Z,-45.2,88.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2017-01-24T00:00:00Z,-45.2,88.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-12-07T00:00:00Z,-47,90.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-12-07T00:00:00Z,-47,90.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-12-07T00:00:00Z,-47,90.5,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-11-03T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-11-03T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-11-03T00:00:00Z,-47.4,90.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-10-04T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-10-04T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-10-04T00:00:00Z,-47.7,91.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-09-06T00:00:00Z,-50.1,93.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-09-06T00:00:00Z,-50.1,93.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-09-06T00:00:00Z,-50.1,93.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-08-04T00:00:00Z,-49.8,93.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-08-04T00:00:00Z,-49.8,93.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-08-04T00:00:00Z,-49.8,93.3,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-07-11T00:00:00Z,-48.9,92.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-07-11T00:00:00Z,-48.9,92.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-07-11T00:00:00Z,-48.9,92.4,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-06-23T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-06-23T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-06-23T00:00:00Z,-47.2,90.7,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-05-09T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-05-09T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-05-09T00:00:00Z,-42.3,85.8,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-04-11T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-04-11T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-04-11T00:00:00Z,-40.7,84.2,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-03-02T00:00:00Z,-40.4,83.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-03-02T00:00:00Z,-40.4,83.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-03-02T00:00:00Z,-40.4,83.9,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-02-04T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-02-04T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-02-04T00:00:00Z,-44.5,88,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-01-11T00:00:00Z,-44.6,88.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-01-11T00:00:00Z,-44.6,88.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2016-01-11T00:00:00Z,-44.6,88.1,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-12-07T00:00:00Z,-52.1,95.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-12-07T00:00:00Z,-52.1,95.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
382913N1213131W001,2015-12-07T00:00:00Z,-52.1,95.6,Department of Water Resources,38.2913,-121.313,Sacramento,384,Irrigation
