STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO
25156,419976N1213967W001,41S12E22Q001W,41S12E22Q001W,41.9976,-121.397,Unknown,Unknown,NA,NA,"Klamath, OR",150,Industrial,Single Well,15105
37780,419978N1214546W001,41S12E19Q001W,41S12E19Q001W,41.9978,-121.455,Unknown,Unknown,NA,NA,"Klamath, OR",65,Residential,Single Well,NA
26003,419988N1215264W001,41S11E16R001W,41S11E16R001W,41.9988,-121.526,Unknown,Unknown,NA,NA,"Klamath, OR",70,Industrial,Single Well,NA
37755,419995N1215228W001,41S11E16R002W,41S11E16R002W,41.9995,-121.523,Unknown,Unknown,NA,NA,"Klamath, OR",125,Industrial,Single Well,15032
25155,420008N1214175W001,41S12E21Q001W,41S12E21Q001W,42.0008,-121.417,Unknown,Unknown,NA,NA,"Klamath, OR",600,Industrial,Single Well,14813
38726,420050N1213706W001,41S12E23H001W,41S12E23H001W,42.005,-121.37,Unknown,Unknown,NA,NA,"Klamath, OR",95,Industrial,Single Well,15108
26004,420127N1214065W001,41S12E15M002W,41S12E15M002W,42.0127,-121.407,Unknown,Unknown,NA,NA,"Klamath, OR",380,Residential,Single Well,15096
26051,420171N1214111W001,41S12E16J001W,Malin #3,42.012,-121.411,Surveyed to a benchmark,0.1 ft.,NA,NA,"Klamath, OR",300,Other,Single Well,15097
