STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO
52735,379497N1225008W002,NA,SRV2,37.9497,-122.501,GPS,Unknown,NA,NA,Marin,125,Irrigation,Single Well,179438
52736,379517N1225044W002,NA,SRV1,37.9517,-122.504,GPS,Unknown,NA,NA,Marin,180,Irrigation,Single Well,347002
2018,381060N1225197W001,03N06W16H001M,NA,38.106,-122.52,Unknown,Unknown,NA,NA,Marin,NA,Residential,Unknown,NA
52719,381109N1225658W002,NA,NV1,38.1109,-122.566,Other,2.5 ft,2-030,Novato Valley,Marin,NA,Industrial,Single Well,NA
52718,382421N1229644W002,NA,SP1,38.2421,-122.964,Other,2.5 ft,2-027,Sand Point Area,Marin,200,Residential,Single Well,312297
52720,382437N1228821W002,NA,SP3,38.2437,-122.882,Other,2.5 ft,2-027,Sand Point Area,Marin,NA,Residential,Single Well,NA
52717,382463N1229099W002,NA,SP2,38.2464,-122.91,Other,2.5 ft,2-027,Sand Point Area,Marin,191,Residential,Single Well,700288
