STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO
5932,374399N1200871W001,06S17E03J001M,NA,37.4399,-120.087,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
7664,374471N1199471W001,05S18E36Q001M,NA,37.4471,-119.947,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
7663,375049N1200418W001,05S18E18C001M,NA,37.5049,-120.042,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
7662,375107N1200393W001,05S18E07K001M,NA,37.5107,-120.039,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
29259,375118N1200418W001,05S18E07L001M,NA,37.5118,-120.042,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
26580,377074N1201966W001,03S16E03F001M,NA,37.7074,-120.197,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
2136,377118N1201988W001,03S16E03C001M,NA,37.7118,-120.199,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
54775,377192N1196503W002,NA,SGMO Batch Test 1,37.7192,-119.65,Digital Elevation Model,0.1 ft.,5-069,Yosemite Valley,Mariposa,1000,Observation,Part of a nested/multi-completion well,NA
3233,377466N1201318W001,02S17E19J001M,NA,37.7466,-120.132,Unknown,Unknown,NA,NA,Mariposa,NA,Unknown,Unknown,NA
